委,19629,3
慶,19599,8
丹,19547,8
翼,19527,8
暖,19391,6
粉,19315,4
奏,19294,6
貞,19222,8
敏,19201,8
抑,19185,8
賢,19170,8
孤,19131,8
請,19121,8
偉,19109,8
索,19105,8
梨,19072,8
隙,19066,8
競,19042,4
須,19031,8
偽,19003,8
珠,19001,8
洞,18821,8
患,18783,8
筒,18756,8
縛,18690,8
掌,18663,8
施,18639,8
菜,18525,4
凝,18506,8
幽,18495,8
侵,18357,8
預,18205,5
訓,18159,4
副,18127,4
殴,18084,8
稿,18066,8
淡,18008,8
縦,17995,6
賊,17973,8
袖,17951,8
恩,17920,5
掃,17909,8
腐,17895,8
惜,17865,8
愉,17847,8
惨,17842,8
暑,17834,3
卓,17805,8
庁,17787,6
穏,17772,8
鎖,17751,8
哲,17711,8
脅,17605,8
隆,17580,8
貌,17567,8
飼,17420,5
益,17420,5
稲,17361,8
爪,17358,8
療,17326,8
渋,17258,8
廃,17194,8
雰,17140,8
詞,17114,6
恨,17101,8
尚,17094,8
塩,17092,4
沿,16991,6
盤,16971,8
就,16955,6
伴,16951,8
幅,16894,8
顎,16858,8
貨,16831,4
紋,16831,8
随,16781,8
繁,16746,8
縄,16741,8
童,16741,3
邦,16680,8
硬,16664,8
兼,16657,8
寿,16649,8
蓋,16597,8
拒,16515,8
没,16480,8
壇,16457,8
漂,16449,8
唱,16411,4
拍,16339,8
逸,16333,8
曹,16273,8
峰,16246,8
凍,16235,8
免,16230,8
既,16216,8
釣,16202,8
鶏,16184,8
征,16178,8
網,16171,8
乙,16132,8
罰,16069,8
堅,16067,8
羊,15976,3
脈,15937,4
潰,15878,8
孝,15839,6
駐,15820,8
廷,15751,8
遂,15741,8
絞,15738,8
陥,15661,8
砕,15632,8
誓,15563,8
渉,15552,8
胆,15488,8
悠,15475,8
遇,15441,8
噴,15397,8
拡,15369,6
巧,15357,8
殊,15349,8
癖,15220,8
俗,15200,8
災,15122,5
僚,15054,8
湧,15053,8
棄,15051,8
症,14991,8
謎,14969,8
卑,14872,8
瓶,14866,8
範,14814,8
肝,14800,8
冒,14793,8
彫,14785,8
採,14774,5
枕,14750,8
賭,14623,8
誉,14602,8
嵐,14587,8
朱,14460,8
診,14452,8
恭,14451,8
斉,14381,8
寧,14372,8
控,14357,8
臨,14356,6
笛,14335,3
喫,14329,8
骸,14304,8
輸,14268,5
憲,14241,6
猿,14223,8
劣,14191,8
熟,14173,6
億,14129,4
鼓,14120,8
沖,14093,8
煮,14068,8
孔,14048,8
狩,14042,8
獲,14032,8
炉,13985,8
賛,13985,5
泳,13968,3
冊,13959,6
序,13906,5
催,13897,8
寛,13891,8
陛,13840,6
批,13835,6
稽,13803,8
戯,13801,8
犠,13779,8
漏,13772,8
乏,13766,8
架,13697,8
牲,13696,8
卵,13689,6
壮,13662,8
芳,13648,8
譲,13624,8
匠,13619,8
憤,13521,8
彩,13518,8
潔,13511,5
憂,13457,8
涯,13439,8
盟,13403,6
契,13359,8
慰,13327,8
駒,13317,8
摘,13317,8
湾,13287,8
粒,13213,8
旋,13209,8
麦,13208,2
鈍,13125,8
佳,13070,8
逮,13048,8
溶,13035,8
据,12997,8
琴,12951,8
苛,12948,8
較,12938,8
睡,12935,8
堪,12925,8
祥,12907,8
粧,12887,8
股,12870,8
諦,12845,8
肥,12811,5
塊,12808,8
桃,12797,8
漠,12741,8
磨,12737,8
錯,12724,8
宴,12708,8
悦,12689,8
紳,12684,8
鍋,12673,8
覧,12647,6
遭,12643,8
凶,12632,8
稼,12630,8
呉,12592,8
棟,12573,8
漁,12553,4
貝,12473,1
晶,12415,8
巣,12403,4
崖,12396,8
隔,12395,8
辱,12356,8
粋,12321,8
滞,12197,8
績,12184,5
妃,12173,8
却,12165,8
酸,12153,5
絹,12151,6
慈,12141,8
塞,12128,8
鉢,12110,8
帆,12003,8
窟,11993,8
醜,11969,8
献,11953,8
還,11896,8
痕,11878,8
郡,11876,4
囚,11814,8
掲,11801,8
贈,11797,8
挑,11785,8
銅,11782,5
鑑,11776,8
韓,11756,8
挟,11755,8
塀,11686,8
菓,11663,8
朗,11651,6
株,11604,6
牙,11597,8
鬱,11590,8
是,11561,8
誕,11533,6
促,11488,8
枯,11459,8
畜,11389,8
維,11361,8
凡,11308,8
厄,11284,8
痩,11279,8
附,11265,8
縫,11263,8
鎮,11254,8
紛,11246,8
謙,11195,8
汽,11183,2
剤,11164,8
旨,11141,8
徐,11134,8
概,11106,8
渦,11049,8
膚,11042,8
綿,11039,5
貼,11022,8
湿,11022,8
肯,11012,8
泰,10975,8
炭,10956,3
符,10912,8
鐘,10877,8
苗,10833,8
蒸,10805,6
籍,10763,8
粗,10748,8
税,10717,5
胴,10704,8
妬,10654,8
鎌,10623,8
曇,10616,8
岐,10589,8
汁,10584,8
膨,10511,8
翻,10493,8
蔑,10430,8
裾,10406,8
喚,10400,8
甚,10386,8
勧,10383,8
排,10359,8
履,10347,8
隻,10328,8
隷,10297,8
赦,10285,8
雇,10255,8
託,10252,8
傘,10220,8
猟,10212,8
融,10189,8
乞,10180,8
択,10139,8
侯,10135,8
錠,10104,8
膳,10060,8
刷,10060,4
瓦,10013,8
緩,9996,8
盾,9964,8
遮,9886,8
核,9855,8
敢,9801,8
尺,9799,6
嘲,9796,8
滴,9794,8
胃,9789,4
励,9773,8
券,9723,5
窮,9700,8
拓,9691,8
痴,9678,8
襟,9677,8
克,9667,8
嫉,9653,8
泡,9645,8
飽,9596,8
稚,9591,8
項,9527,8
衰,9471,8
怨,9437,8
葛,9401,8
醒,9396,8
扇,9371,8
析,9346,8
脂,9324,8
艇,9275,8
糧,9272,8
班,9222,6
径,9213,4
顧,9190,8
戴,9188,8
浸,9170,8
捉,9116,8
盆,9108,8
伺,9105,8
削,9067,8
拙,9060,8
顕,9008,8
均,8954,5
陳,8897,8
唾,8892,8
軌,8880,8
巾,8878,8
欧,8858,8
肘,8775,8
缶,8642,8
浄,8615,8
喪,8601,8
忌,8588,8
妄,8538,8
豚,8506,8
冠,8475,8
矛,8471,8
鍛,8456,8
楼,8443,8
擦,8429,8
零,8379,8
戚,8376,8
倫,8371,8
胞,8341,8
汰,8311,8
拘,8308,8
鋼,8273,6
寮,8248,8
償,8187,8
岳,8149,8
虐,8139,8
陶,8120,8
併,8100,8
濁,8099,8
疾,8096,8
把,8096,8
嗅,8042,8
剛,8029,8
尼,8013,8
唄,8002,8
罵,7999,8
漫,7992,8
怠,7960,8
崇,7957,8
飢,7894,8
昧,7845,8
艶,7807,8
餌,7775,8
販,7746,8
盲,7739,8
郵,7663,6
潤,7662,8
殻,7645,8
臆,7618,8
僅,7617,8
貯,7610,4
鉛,7592,8
宰,7490,8
撲,7482,8
疎,7480,8
賃,7468,6
銘,7468,8
箸,7457,8
詮,7447,8
濯,7337,8
墨,7324,8
癒,7286,8
肢,7283,8
閑,7269,8
薫,7258,8
俳,7244,6
淑,7232,8
欺,7215,8
侮,7199,8
璧,7176,8
蜂,7155,8
紺,7154,8
芽,7150,4
弦,7124,8
咽,7114,8
褒,7107,8
刈,7079,8
郭,7068,8
剖,7063,8
餅,7052,8
虜,7041,8
糖,7028,6
粘,7013,8
吟,7010,8
懇,6994,8
妊,6989,8
宛,6975,8
曽,6968,8
秩,6911,8
慨,6904,8
墳,6901,8
棺,6819,8
偏,6799,8
柿,6788,8
帥,6778,8
恒,6749,8
奔,6730,8
藍,6715,8
鉱,6696,5
峠,6696,8
蛮,6626,8
禅,6625,8
慄,6597,8
柵,6547,8
暫,6528,8
嗣,6528,8
斗,6523,8
膜,6485,8
畏,6477,8
拐,6424,8
溝,6390,8
炊,6372,8
撤,6372,8
挿,6366,8
諾,6355,8
箇,6352,8
沸,6327,8
曖,6311,8
弄,6295,8
懲,6287,8
淫,6271,8
宵,6226,8
溺,6222,8
堤,6212,8
摂,6200,8
募,6195,8
堕,6179,8
暦,6149,8
妨,6067,8
羨,6066,8
喝,6044,8
枠,6023,8
椎,5996,8
欄,5970,8
刹,5962,8
某,5954,8
簿,5938,8
圏,5935,8
憧,5927,8
漆,5923,8
抽,5921,8
婿,5914,8
遍,5901,8
肺,5893,6
郊,5882,8
蓄,5882,8
赴,5878,8
詠,5876,8
傑,5855,8
幣,5854,8
票,5831,4
桑,5828,8
